Homer Simpson,Ned's run off into the desert!,,,,,
Homer Simpson,Ah-ha -- a sand horse! Car of the desert!,,,,,
Homer Simpson,Flanders! Stupid Flanders!,,,,,
Homer Simpson,There's sand in my shoe!,,,,,
Homer Simpson,,,,,,
Homer Simpson,Good luck surviving without me!,,,,,
Homer Simpson,THIR-STY / I AM SO THIR-STY / AND HUNGRY AND HORNY / BUT MOSTLY JUST THIR-STY / I AM SO THIR-STY...,,,,,
Homer Simpson,Water!,,,,,
Homer Simpson,So salty... Maybe if I... add a little salt...,,,,,
Homer Simpson,,,,,,
Homer Simpson,"Chosen for what, oh mighty gherkin?",,,,,
Homer Simpson,"Pickle, carrot, tomato. Pickle, carrot, tomato. Pickle, carrot, tomato.",,,,,
Homer Simpson,"I am more than alive, woman! I am the Chosen One who shall unite all the faiths of the Holy Land! I am... the messiah!",,,,,
Homer Simpson,Oh yeah. Gotta keep track of those.,,,,,
Homer Simpson,The messiah! Has the passports.,,,,,
Homer Simpson,"I'm more than okay! I am the Messiah, come to save the world! Look upon me and shudder!",,,,,
Homer Simpson,"As you wish, but look not upon her with lust. And do not send her friendly emails. That's how it begins.",,,,,
Homer Simpson,"The Dome of the Rock? Messiah, away!",,,,,
Homer Simpson,"This one says ""Carolina Panthers!""",,,,,
Homer Simpson,Messiah says !,,,,,
Homer Simpson,"Attention Christians, Muslims, and Jews. I have come to gather you into a new faith. From now on you shall be called Chrismujews.",,,,,
Homer Simpson,"Because when you get down to it, aren't all religions the same? They tell you what to eat, when to pray... how this imperfect clay that we call man can mold itself to resemble the divine. But we can never attain that ultimate grace while there is hatred in our hearts for each other.",,,,,
Homer Simpson,Celebrate your commonality. Some of us don't eat pork. Some of us don't eat shellfish. But all of us love chicken!,,,,,
Homer Simpson,Spread the word! Peace and chicken!,,,,,
Homer Simpson,"Well, if I made any sense today, it's because all the stuff you've told me all these years has finally seeped in.",,,,,
Homer Simpson,Can I buy you a twelve dollar turkey sandwich?,,,,,
Homer Simpson,How 'bout a Greg Norman Executive Putter from the Sky Mall?,,,,,
Homer Simpson,They have malls on land?,,,,,
Homer Simpson,Woo hoo!,,,,,
Homer Simpson,,,,,,
Homer Simpson,"I say Burns owes us a party. Let's have one, right now, with his wine!",,,,,
Homer Simpson,I'm pounding Melchizedeks!,,,,,
Homer Simpson,Woo hoo! I'm drinking my salary!,,,,,
Homer Simpson,"Yeah, you're right.",,,,,
Homer Simpson,The government. Taking my hard-earned stolen wine and spending it on that no-good floor.,,,,,
Homer Simpson,"Okay, left hand: Rembrandt!",,,,,
Homer Simpson,Uh... this is my lunch.,,,,,
Homer Simpson,But--,,,,,
Homer Simpson,Eat my lunch?,,,,,
Homer Simpson,"Okay, I will!",,,,,
Homer Simpson,You don't think I'm going to?,,,,,
Homer Simpson,Okay.,,,,,
Homer Simpson,,,,,,
Homer Simpson,There's always a catch.,,,,,
Homer Simpson,Patty and Selma are dead? Woo hoo! A double funeral!,,,,,
Homer Simpson,Please tell me they suffered.,,,,,
Homer Simpson,G-g-g-g-hags!,,,,,
Homer Simpson,"Mr. Smithers, our lives are awesome, thanks to you. And because I know you ""like your loafers light,"" I want to give something back.",,,,,
Homer Simpson,Use that image any way you want.,,,,,
Homer Simpson,Uh listen... can I leave a little early tomorrow? My kid has a thing.,,,,,
Homer Simpson,Smithers. What a marshmallow.,,,,,
Homer Simpson,I don't have a thing with my kid tomorrow!,,,,,
Homer Simpson,"I do, but I'm not going to it.",,,,,
Homer Simpson,Ooh! We mock your very decency.,,,,,
Homer Simpson,"Well, at least we've got the best brand ceiling insulation.",,,,,
Homer Simpson,,,,,,
Homer Simpson,"Well, at least we've got the best asbestos.",,,,,
Homer Simpson,,,,,,
Homer Simpson,"I never thought I'd say this, but I wish Mr. Burns was back.",,,,,
Homer Simpson,"Burns, you're coming with us.",,,,,
Homer Simpson,"The war is over and the future won. The past never had a chance, man!",,,,,
Homer Simpson,,,,,,
Homer Simpson,No food allowed in bank?,,,,,
Homer Simpson,"Better lie low, my sweet red friend.",,,,,
Homer Simpson,,,,,,
Homer Simpson,,,,,,
Homer Simpson,,,,,,
Homer Simpson,,,,,,
Homer Simpson,,,,,,
Homer Simpson,,,,,,
Homer Simpson,Community service? But... that's work! What about jail?,,,,,
Homer Simpson,No! I wanna go to jail! Free food! Teardrop tattoos! Library books that come to youuu!,,,,,
Homer Simpson,I'll serve anything but the communityyy!,,,,,
Homer Simpson,Just my lunch.,,,,,
Homer Simpson,"Chicken parm, meatball parm, eggplant parm...",,,,,
Homer Simpson,"Shish ka-parm, angel food parm, moo goo gai parm... my wife can parm anything.",,,,,
Homer Simpson,"Awwww, want a bite?",,,,,
Homer Simpson,Do you ever wear your police pants to regular things?,,,,,
Homer Simpson,From fast food to fine dining?,,,,,
Homer Simpson,Oh yeah. All the time. They say it's 'cause I'm overweight.,,,,,
Homer Simpson,That's some big underwear.,,,,,
Homer Simpson,Okay. Ever been to Moe's?,,,,,
Homer Simpson,Oh yeah -- sorry I was such a jerk about it.,,,,,
Homer Simpson,"I'm there every day, five to eleven.",,,,,
Homer Simpson,"Oh man, this is so awesome! I can't believe I'm having breakfast where the cops do.",,,,,
Homer Simpson,Aw dang! I lost track of time! I'm gonna be late for work.,,,,,
Homer Simpson,Wow. So this is what it feels like to be a pregnant lady.,,,,,
Homer Simpson,Want some sugar?,,,,,
Homer Simpson,Impressive.,,,,,
Homer Simpson,"Hey, would it be okay if I uh... ""ran a make"" on myself?",,,,,
Homer Simpson,"Drunk and disorderly? That's a little redundant. Hey, uh, mind if I do a little ""spring cleaning?""",,,,,
Homer Simpson,Really? Me?,,,,,
Homer Simpson,Chief... me too.,,,,,
Homer Simpson,No...,,,,,
Homer Simpson,"Hey, Ralph's a good kid. And he should be, he's got a great Dad.",,,,,
Homer Simpson,"Ooh, ooh! Can I cuff him?!",,,,,
Homer Simpson,,,,,,
Homer Simpson,,,,,,
Homer Simpson,Is he gonna be okay?,,,,,
Homer Simpson,"Don't worry, Sarah. Clancy was there for me. And I'll be there for him.",,,,,
Homer Simpson,Oops.,,,,,
Homer Simpson,"Ahhh, that is so much better than hospital beer.",,,,,
Homer Simpson,"Don't die on me, Clancy. You said our friendship was special. Well if it was so special, wake up you fat sack of...",,,,,
Homer Simpson,You saved my life. And I came here every day to make sure you pulled through.,,,,,
Homer Simpson,"Clancy, I haven't seen my family in days. Would you mind if I went home now?",,,,,
Homer Simpson,"Well, if you really want me to stay...",,,,,
Homer Simpson,Fine! I'll stay a little more.,,,,,
Homer Simpson,Playing nursemaid to Chief Wiggum.,,,,,
Homer Simpson,"Okay, maybe I lied. But you've been so needy... ""I'm hungry,"" ""I'm itchy,"" ""that's not my blood type...""",,,,,
Homer Simpson,"Hey man, you planted that!",,,,,
Homer Simpson,"Oh, everything reminds me of Clancy.",,,,,
Homer Simpson,Everything.,,,,,
Homer Simpson,I have an idea. But I must go alone. My car is filled with printer paper I stole from work.,,,,,
Homer Simpson,"Hey, Chief. I uh, brought a thirty-two piece chicken bucket.",,,,,
Homer Simpson,"Well, I was kind of ungrateful. You did save my life.",,,,,
Homer Simpson,"We're not gonna get whacked. Because you're Chief Clancy Wiggum, and you're gonna figure a way out of this.",,,,,
Homer Simpson,"No, faith is what you have in things that don't exist. Your awesomeness is real.",,,,,
Homer Simpson,I know just the guy.,,,,,
Homer Simpson,Flanders! Wake up! Take off your clothes and prepare to be raptured.,,,,,
Homer Simpson,"Now, shave off your moustache and drink the hairs in a cup of cocoa.",,,,,
Homer Simpson,"No, ice cold.",,,,,
Homer Simpson,Look at this electric bill! I'm not made of money! I'm made of man-meat and a skeleton!,,,,,
Homer Simpson,"It's time to unplug these vampire appliances that plunge their prongs into our creamy white outlets to quench their unholy thirst for electrons. Lamp, computer, Jacob's Ladder...",,,,,
Homer Simpson,How long has this been running?,,,,,
Homer Simpson,Are you calling me fat?,,,,,
Homer Simpson,"Hmm... Alternative Energy Expo. Where there's expos, there's free Frisbees! Let's roll. But we'd better make sure robbers don't know we're out.",,,,,
Homer Simpson,"Now, on to the next funny booth.",,,,,
Homer Simpson,"Yeah, so is getting a real job.",,,,,
Homer Simpson,A churro you can eat in the shower?,,,,,
Homer Simpson,"Well, I'm not usually one to take the word of a Dane... plus, how can I afford it?",,,,,
Homer Simpson,Months?,,,,,
Homer Simpson,"Hmm, tie it to my car and you've got a deal.",,,,,
Homer Simpson,I'm starting to regret it already.,,,,,
Homer Simpson,,,,,,
Homer Simpson,"Yup, I Al-Gored it pretty good. Where's my Grammy for audio book narration?",,,,,
Homer Simpson,Oh my goodness! It means we're traveling back in time! I can warn President Lincoln to dump his wife before she goes crazy!,,,,,
Homer Simpson,"Oh, that's just great. I discover electricity and they want to take it from me!",,,,,
Homer Simpson,"Hello, local utility? You greedy bastards have gouged Homer Simpson for the last time.",,,,,
Homer Simpson,The Simpsons are off the grid! And so far it's going great!,,,,,
Homer Simpson,"Gentlemen, tonight's game is brought to us by something special. The kite's best friend, the flag's partner in patriotism, you've seen cherubs blow it from map corners -- the wind!",,,,,
Homer Simpson,"Don't worry, I'll go see what's wrong!",,,,,
Homer Simpson,What the? Who turned off the wind?,,,,,
Homer Simpson,"Oh. Well I'm not crawling back to big electricity! From now on, the Simpsons are living intermittently.",,,,,
Homer Simpson,"The wind may have stopped working, but my brain nev...er does. Check it out, gang.",,,,,
Homer Simpson,But we haven't read the minutes of last week's meeting!,,,,,
Homer Simpson,You used to be nicer!,,,,,
Homer Simpson,Now we're cookin' with wind!,,,,,
Homer Simpson,Nothing is ever right for you.,,,,,
Homer Simpson,"Be careful! If you see a downed power line, do whatever it is people are supposed to do in that situation.",,,,,
Homer Simpson,We'll have to eat Thanksgiving dinner off regular plates like animals!,,,,,
Homer Simpson,All right -- let me get my tool belt.,,,,,
Homer Simpson,"Man, who are these belts made for, French supermodels?",,,,,
Homer Simpson,,,,,,
Homer Simpson,"Sure. Lisa, bring the car around.",,,,,
Homer Simpson,Haven't you learned anything from watching Bart drive?,,,,,
Homer Simpson,"Marge, how hard can it be? We're just rolling it into the ocean from the beach. It's not like it's stuck in the bottom of a well or in a Mexican prison.",,,,,
Homer Simpson,"Ooh, it's dinner time!",,,,,
Homer Simpson,But that would make a great movie.,,,,,
Homer Simpson,"That whale's not gonna die! We're busting him out of prison, no matter what you say, Escobar! God, this thing writes itself.",,,,,
Homer Simpson,Coming!,,,,,
Homer Simpson,"Okay, we'll need the town's strongest men to roll the whale back in the water.",,,,,
Homer Simpson,Hm. We need a better idea. We'll have to find the town's smartest men.,,,,,
Homer Simpson,"One, two, three, tug!",,,,,
Homer Simpson,,,,,,
Homer Simpson,It was my idea to put the whale in the water.,,,,,
Homer Simpson,"Don't worry, honey. Right now she's lying on God's beach.",,,,,
Homer Simpson,"Oh Lisa, I'm sorry. I tried my best. I know it's really hard when you discover your dad isn't perfect.",,,,,
Homer Simpson,"I'm trying to be a sensitive father, you unwanted moron! Lisa, where were we?",,,,,
Homer Simpson,Of course.,,,,,
Homer Simpson,It kills me to see her like that. And if there's one thing I can't stand it's being killed.,,,,,
Homer Simpson,"Now, Lisa, I know you miss your whale. So I got you a pet that will never die. An invisible dog.",,,,,
Homer Simpson,"Aw, look. He's doing his business.",,,,,
Homer Simpson,"Hey! Not on the rug! You bad dog! Ow! Ow! Ow! Stop biting my leg! Ow! Alright, that's it! You're going outside!",,,,,
Homer Simpson,Bad dog! Stop!,,,,,
Homer Simpson,Why couldn't I be eaten by a giraffe? That would be fun!,,,,,
Homer Simpson,Nature is a toothless dying hag! We are gonna save those whale babies!,,,,,
Homer Simpson,I'm taking it on a test drive from the boat store! Get in!,,,,,
Homer Simpson,Shark week just got cancelled.,,,,,
Homer Simpson,Oh come on! Leave me alone! I'm trying to save your precious whales!,,,,,
Homer Simpson,You like sharks?,,,,,
Homer Simpson,Typical eco-jerks -- using words to talk!,,,,,
Homer Simpson,"Sharks, innocent? Please. Every year they kill a couple of people who do a series of stupid things. The shark's reptilian brain understands only one thing: the crime of murder...",,,,,
Homer Simpson,,,,,,
Homer Simpson,"Ooh, a baby whale. My diet is working.",,,,,
Homer Simpson,,,,,,
Homer Simpson,"Ooh, maybe the blood will scare the sharks off!",,,,,
Homer Simpson,"Thanks, buddy!",,,,,
Homer Simpson,"Hey, I'd do anything for a sweet intelligent mammal, by which I mean you.",,,,,
Homer Simpson,"Absolutely. He's young, he's got two cute kids... he'll be moving in with a sexy lady octopus in no time. They'll have to sell their old place... too many memories. But if I'm not mistaken, there's a little whale-a-puss on the way.",,,,,
Homer Simpson,I want some of that!,,,,,
Homer Simpson,Guess what company had a giveaway at Moe's last night?,,,,,
Homer Simpson,Keep guessing...,,,,,
Homer Simpson,"What's it say, boy?",,,,,
Homer Simpson,,,,,,
Homer Simpson,Mmmm. Good mac and cheese.,,,,,
Homer Simpson,I'll have to check it out sometime.,,,,,
Homer Simpson,Mmm.,,,,,
Homer Simpson,I am pretty full.,,,,,
Homer Simpson,I'm on my way!,,,,,
Homer Simpson,Golf ball-sized hail!,,,,,
Homer Simpson,Woo-hoo!,,,,,
Homer Simpson,/,,,,,
Homer Simpson,All right! All right!,,,,,
Homer Simpson,I'm goin' home. It's not safe in here.,,,,,
Homer Simpson,,,,,,
Homer Simpson,"Hey boy, whatcha doing?",,,,,
Homer Simpson,My little Einstein.,,,,,
Homer Simpson,"A phony bird call?! That means Marge is coming! Everyone, act legal!",,,,,
Homer Simpson,"Well, uh... The one place the cameras can't see is right here in our backyard so I'm charging people to do whatever they want -- isn't that wonderful?",,,,,
Homer Simpson,"Remember how you wanted me to get that expensive operation? Well, now I can afford a motorcycle!",,,,,
Homer Simpson,Who wants feet steak?,,,,,
Homer Simpson,"Oh no! I don't have to listen to you. If I'm not on camera, you can't see me!",,,,,
Homer Simpson,"Everyone in this town is sick and tired of you looking over their shoulder. ""Don't leave your sprinklers on in the rain!"" ""Don't burn that pile of ventriloquist dummies!""",,,,,
Homer Simpson,Later. Later.,,,,,
Homer Simpson,"You see, Ned... your city-wide nagging compressed all of our town's misbehavior into one small place...creating a glittering diamond of super evil.",,,,,
Homer Simpson,"God created the devil? Finally, He did something cool.",,,,,
Homer Simpson,"Well, if you ask me, you were trying to play God.",,,,,
Homer Simpson,You can help me take out those cameras.,,,,,
Homer Simpson,,,,,,
Homer Simpson,Moe's leaving town?!,,,,,
Homer Simpson,"I like beer, hot dogs, and long blackouts on the beach.",,,,,
Homer Simpson,Cleaning the gutters?,,,,,
Homer Simpson,Cartoons! Everybody be quiet!,,,,,
Homer Simpson,"So, Marge, what were we talking about?",,,,,
Homer Simpson,"Sorry, honey. I wasn't listening. And I won't be listening now.",,,,,
Homer Simpson,"Son, I'm a bit of an expert on the female gender, and I can tell you: women don't mean anything by anything.",,,,,
Homer Simpson,"I hear what you're saying, Lisa -- nothing.",,,,,
Homer Simpson,"Into the playpen, sweetie. And if you get hungry, there's lobster!",,,,,
Homer Simpson,,,,,,
Homer Simpson,It's from Moe!,,,,,
Homer Simpson,Moe is running off with one of our wives?!,,,,,
Homer Simpson,I got Marge!,,,,,
Homer Simpson,Marge! Are you running off with Moe?!,,,,,
Homer Simpson,You're losing me? Or you're leaving me?!,,,,,
Homer Simpson,Aw dammit!,,,,,
Homer Simpson,Can't talk! Must text!,,,,,
Homer Simpson,"Marge, have u left me 4...",,,,,
Homer Simpson,,,,,,
Homer Simpson,"Well, Marge and I don't have any problems. We never even fight anymore.",,,,,
Homer Simpson,What?,,,,,
Homer Simpson,"Moe, my in-laws are coming. I need something strong enough that I forget I hate them, but not so strong that I tell them I love them.",,,,,
Homer Simpson,"Marge, this is crazy!",,,,,
Homer Simpson,Flanders?!,,,,,
Homer Simpson,,,,,,
Homer Simpson,All right.,,,,,
Homer Simpson,What the--,,,,,
Homer Simpson,Why you--,,,,,
Homer Simpson,Lousy--,,,,,
Homer Simpson,,,,,,
Homer Simpson,You take that back!,,,,,
Homer Simpson,"Go ugly up someone else's house, you penis-curling she-devils!",,,,,
Homer Simpson,I'm doomed.,,,,,
Homer Simpson,Uh... I do.,,,,,
Homer Simpson,"I was there when your wife got to Moe's, being my usual effervescent self...",,,,,
Homer Simpson,,,,,,
Homer Simpson,I don't know.,,,,,
Homer Simpson,"Yeah, Padre. How innocuous are your flashbacks?",,,,,
Homer Simpson,The ferry will be back in ten minutes. It'll take us home... to find out the truth.,,,,,
Homer Simpson,"Today's the first, which means it was last month, which means you're being ridiculous.",,,,,
Homer Simpson,"Otto, you got to get us back to town!",,,,,
Homer Simpson,She's packing her bag!,,,,,
Homer Simpson,Thirty-nine.,,,,,
Homer Simpson,Marge! No! Stop packing your--,,,,,
Homer Simpson,Painting supplies?!,,,,,
Homer Simpson,You're not leaving me?,,,,,
Homer Simpson,"Oh Marge, you not leaving with Moe is the best thing that never happened to me.",,,,,
Homer Simpson,"Moe, I don't know whether to punch you or kiss you... so I'm gonna do both.",,,,,
Homer Simpson,,,,,,
Homer Simpson,Why should I? The city's broke! They can't afford to enforce their precious laws!,,,,,
Homer Simpson,Cookies... so delicious... must buy house.,,,,,
Homer Simpson,Marge... get loan pre-approved... offer over asking... waive inspections... two-day escrow!,,,,,
Homer Simpson,...initial the radon disclosure... and done.,,,,,
Homer Simpson,"But my loan has already been sold in pieces to banks, hedge funds, and municipalities across the globe!",,,,,
Homer Simpson,"Man, you're good with the tools when you want to be.",,,,,
Homer Simpson,"Or Frasier on ""Frasier.""",,,,,
Homer Simpson,"Stupid kid, fooled by a silhouette.",,,,,
Homer Simpson,,,,,,
Homer Simpson,Ice cream!,,,,,
Homer Simpson,Nothing is ever boobs or ice cream.,,,,,
Homer Simpson,"Marge, the bathroom scale is lying again.",,,,,
Homer Simpson,"All right, Sideshow. I'm gonna do to you what you shoulda done to my son a long time ago!",,,,,
Homer Simpson,It's like you're a Chinese empress!,,,,,
Homer Simpson,And I'm not a locksmith!,,,,,
Homer Simpson,"Man, that dude does not like Bart.",,,,,
Homer Simpson,Mexico! Andal̩! Andal̩! Arriba!,,,,,
Homer Simpson,"Help us! Help us, for the love of God! Won't somebody help us?!",,,,,
Homer Simpson,"Uh yes, I'd like... um... how do you say taco in Mexican?",,,,,
Homer Simpson,"Yes, that's exactly the word I want to translate.",,,,,
Homer Simpson,"Oh, yeah, yeah, right. Uh, just give me one of those crispy shells with meat in it.",,,,,
Homer Simpson,,,,,,
Homer Simpson,Stop! Stop! Stop!,,,,,
Homer Simpson,That is disgusting.,,,,,
Homer Simpson,Hmmmm. Not ugly enough. I want something that looks like this...had a baby with this...and it got sat on by this.,,,,,
Homer Simpson,Oh my God.,,,,,
Homer Simpson,"You never fail to nauseate me, boy.",,,,,
Homer Simpson,"I wanted to, but your mother said kids might tease you.",,,,,
Homer Simpson,"Half an hour to show time, your ugliness.",,,,,
Homer Simpson,"But if we win this, we get a gift certificate.",,,,,
Homer Simpson,It doesn't matter.,,,,,
Homer Simpson,You can't close! I'll have to go home and drink better beer at half the price in natural lighting!,,,,,
Homer Simpson,"Oh, can't a guy rush home from work to see his beautiful--",,,,,
Homer Simpson,Yeah. Now what am I supposed to do?,,,,,
Homer Simpson,Okay.,,,,,
Homer Simpson,"Well, since Moe's is closed again, I thought I'd help you cook dinner.",,,,,
Homer Simpson,What are we watching?,,,,,
Homer Simpson,After the title page it's Bob Dole's memoirs.,,,,,
Homer Simpson,"Now that I have all this free time, I thought I would do you a huge favor.",,,,,
Homer Simpson,I organized the kitchen. I labeled everything with a label maker...,,,,,
Homer Simpson,And I also mixed all the spices together into one super spice!,,,,,
Homer Simpson,Uh-oh. What kind of ventilating is that?,,,,,
Homer Simpson,"Wow, Marge. I can't believe you're taking me to a sports bar.",,,,,
Homer Simpson,Watchin' hockey! Watchin' 'em pass that puck! Oh yeah!,,,,,
Homer Simpson,"Uh, the Long Island Ice Teas?",,,,,
Homer Simpson,"Well, that place was for diehard sports fans, not guys like me who are only fans when their team makes the playoffs. So, I decided to take apart the washing machine to see where that penny I left in my pants went.",,,,,
Homer Simpson,"Ah, those guys are all crooks. They charge you for parts and labor? Pick one, buddy! I can do this just fine by myself.",,,,,
Homer Simpson,"Don't worry, I got it!",,,,,
Homer Simpson,,,,,,
Homer Simpson,Marge! You ruined my shot!,,,,,
Homer Simpson,That was awesome. I feel like the Tiger Woods of sex.,,,,,
Homer Simpson,It's four AM -- you kids should've been in bed a half hour ago!,,,,,
Homer Simpson,"Oooh, the Nobies!",,,,,
Homer Simpson,Lucky.,,,,,
Homer Simpson,I would kill for that.,,,,,
Homer Simpson,,,,,,
Homer Simpson,,,,,,
Homer Simpson,Arctic Circle! I just got that!,,,,,
Homer Simpson,How easy am I?,,,,,
Homer Simpson,Can my son come too? He knows what to do when I swallow my tongue.,,,,,
Homer Simpson,They fight and bite? I never go to Europe without learning something.,,,,,
Homer Simpson,Another good one...,,,,,
Homer Simpson,Did you say a Hague?,,,,,
Homer Simpson,,,,,,
Homer Simpson,Wait! Not so fast! We found something to save Krusty.,,,,,
Homer Simpson,"Uh, what region is America?",,,,,
Homer Simpson,Woo hoo! We're Region One! We're Region One!,,,,,
Homer Simpson,No fair! We just went to church!,,,,,
Homer Simpson,Fifty bucks each?! That's your life savings?!,,,,,
Homer Simpson,HIS STRIKE ZONE'S THE SIZE / OF A TUNA FISH CAN...,,,,,
Homer Simpson,"Five hundred dollars? That's, like, ten dead Grampas! Some of us stuck to our limit, Marge. And I would've loved to rent this carpet cleaner another day!",,,,,
Homer Simpson,"Well, it's a cat -- I'm not sure it's the cat.",,,,,
Homer Simpson,"You know what, honey? Just because we can't afford to keep that handbag, doesn't mean that you two can't have one night at the most glamorous place in town.",,,,,
Homer Simpson,"After Bart, that bag's the best mistake we ever made.",,,,,
Homer Simpson,"Come on, Marge -- let's hit the buffet.",,,,,
Homer Simpson,"Oh, you don't want to wait for that buffet -- Wiggum's making his move!",,,,,
Homer Simpson,"Sure, sure!",,,,,
Homer Simpson,Let me just grab one more shrimp.,,,,,
Homer Simpson,I believe this stranger!,,,,,
Homer Simpson,Check and mate.,,,,,
Homer Simpson,"Wait a minute, Marge. Don't you realize what just happened?",,,,,
Homer Simpson,"You got to enjoy that bag for nothing! We can buy stuff we can't afford, temporarily own the hell out of it, and then indignantly bring it back for a full refund.",,,,,
Homer Simpson,"Hide a sandwich in this hat. ""Mary Poppins"" myself to work with this umbrella.",,,,,
Homer Simpson,"Yeah, the luck lasts longer! Thanks to the power of returns, this store is our closet!",,,,,
Homer Simpson,Come in. Come in. Don't wipe your feet.,,,,,
Homer Simpson,I wish. What the hell are you doing?!,,,,,
Homer Simpson,"Now, everyone onto the hot tub.",,,,,
Homer Simpson,"Come on on, the cardboard's fine.",,,,,
Homer Simpson,"Good afternoon. I'd like to return this merchandise. Wrong size, wrong color, not as pictured, and other reason please explain.",,,,,
Homer Simpson,Yes... uh... maybe I'll just come back during someone else's shift... Is Claire working today? She's a real sucker.,,,,,
Homer Simpson,How do you know my name?,,,,,
Homer Simpson,"It's not what you think... I came here to warn them... yes, to warn them about, um...",,,,,
Homer Simpson,Yes! I mean no! I mean... You'll never get me!,,,,,
Homer Simpson,"I have to sign a release so you can broadcast this, right?",,,,,
Homer Simpson,"Initial there, and... Never!",,,,,
Homer Simpson,Can you tell me when this is gonna be on? I'm thinking of having a party.,,,,,
Homer Simpson,"Hello, Flanders. Don't you have a neighbor on the other side?",,,,,
Homer Simpson,"Sorry, Marge. The last time I stepped on a baseball field, I got tased.",,,,,
Homer Simpson,"That's a problem for future Homer. Man, I don't envy that guy.",,,,,
Homer Simpson,"Hey pal, howya doin'?",,,,,
Homer Simpson,"Hey, let's hold hands and skip inside!",,,,,
Homer Simpson,Woo hoo! Underpants dinner!,,,,,
Homer Simpson,,,,,,
Homer Simpson,I'll put a stop to this nonsense!,,,,,
Homer Simpson,"Sorry Marge, I gotta call bullcrap on that. The '69 Mets will live on forever, but you think anyone cares about Ron Swoboda's wife and kids? Not me -- and, I assume, not Ron Swoboda!",,,,,
Homer Simpson,"Boys don't have feelings, they have muscles.",,,,,
Homer Simpson,"They sound good in my brain, then my tongue makes not the words sound very good, formally.",,,,,
Homer Simpson,...Then Pete Rose plowed into his friend Ray Fosse...,,,,,
Homer Simpson,...dislocating Fosse's shoulder in a meaningless game...,,,,,
Homer Simpson,"...He had earned the nickname ""Charlie Hustle...""",,,,,
Homer Simpson,"If he makes it, that's my son!",,,,,
Homer Simpson,You stink!,,,,,
Homer Simpson,"Oh man, I'm never comin' down.",,,,,
Homer Simpson,,,,,,
Homer Simpson,Woo hoo! Another ladder!,,,,,
Homer Simpson,"Ridin' high! Sinkin' low! Top of the heap! Down I go! On top for good! Oh, cruel hubris!",,,,,
Homer Simpson,"Man, it's been a crazy morning. Champagne?",,,,,
Homer Simpson,"Yeah, charts are for squares, baby.",,,,,
Homer Simpson,That's my cell phone.,,,,,
Homer Simpson,Oh baby. Let's give those seagulls something to squawk about.,,,,,
Homer Simpson,"Oh yeah baby, I like it when you're distracted.",,,,,
Homer Simpson,"Fine, I'll get the hook.",,,,,
Homer Simpson,"Don't fight it... That's it... That's it, a little more... How's that?",,,,,
Homer Simpson,"You're safe now, my friend.",,,,,
Homer Simpson,"O-kay, this guy's taken care of so, uh, you know...",,,,,
Homer Simpson,Fine. I'm going for a walk.,,,,,
Homer Simpson,"Hey, I've had a hard trip too. One of the lenses fell out of my sunglasses.",,,,,
Homer Simpson,,,,,,
Homer Simpson,"Marge, can I have a word with you in private?",,,,,
Homer Simpson,I don't trust that guy. I bet he killed everyone on that boat himself.,,,,,
Homer Simpson,Why do pie makers get all the girls?,,,,,
Homer Simpson,It was poisoned.,,,,,
Homer Simpson,"Well, it was rhubarb.",,,,,
Homer Simpson,Berry-peach?! That's my favorite!,,,,,
Homer Simpson,"Well, we'd better do it quick. Because he's making scones!",,,,,
Homer Simpson,"They should call this one ""recipe for murder.""",,,,,
Homer Simpson,Never mind.,,,,,
Homer Simpson,"Ooh, got a text.",,,,,
Homer Simpson,"Yeah, the decent thing to do is bury him at sea.",,,,,
Homer Simpson,Come 'n' get it barnacles!,,,,,
Homer Simpson,This proves nothing. Roger could've been the one that killed them!,,,,,
Homer Simpson,Then... his story was true!,,,,,
Homer Simpson,"Hey pal, how ya been?",,,,,
Homer Simpson,The pie you baked us killed that shark!,,,,,
Homer Simpson,,,,,,
Homer Simpson,"We had to kill him, or he'd tell people we tried to kill him.",,,,,
Homer Simpson,Looks like you've got a flair for avoiding death.,,,,,
Homer Simpson,"Oh, come on! Just a second...",,,,,
Homer Simpson,Bankers away!,,,,,
Homer Simpson,I repeat: no one will ever know.,,,,,
Homer Simpson,"Marge, what are you doing? That pie is poisoned!",,,,,
Homer Simpson,She just wanted to ride bikes through New England. But those seats hurt my ass!,,,,,
Homer Simpson,Ever wonder what she thinks about?,,,,,
Homer Simpson,"I know, I know. Don't serve garlic... don't stab your guest in the heart with a wooden stake... don't ask him if he knows Frankenstein. It's racist somehow.",,,,,
Homer Simpson,I get the drumstick!,,,,,
Homer Simpson,"Okay, okay. If a mosquito bites you, does it become a vampire too?",,,,,
Homer Simpson,"Okay, okay. If you bite your tongue, does it become a vampire?",,,,,
Homer Simpson,"Man, you vamps got it made... you sleep all day...",,,,,
Homer Simpson,"Boy, this place has every kind of vampire there is.",,,,,
Homer Simpson,Excuse me?,,,,,
Homer Simpson,Have you seen these kids?,,,,,
Homer Simpson,Super-Team -- fly!,,,,,
Homer Simpson,Hyah! Hyah!,,,,,
Homer Simpson,"Back off, you unholy dreamboat!",,,,,
Homer Simpson,Pretty ironic -- a cross being used to kill someone.,,,,,
Homer Simpson,"Whoa, you blood-sucking freaks love your kids too?",,,,,
Homer Simpson,"Well, nobody loves his kids more than me!",,,,,
Homer Simpson,Come and get it.,,,,,
